0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
4255511.601,732925.8095,5392529,3118836.5,4318166.188,1298492391,4419221.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.231776634,-70669.27085,-98731.8337,52991.66141,-0.924498618,-1.24E-12,0.000761756,0.991678514,0.034936631,2.09E-05
2924739.693,657686.168,4761026,2229913.5,2997774.736,892072379.5,2852514.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.397093052,-34495.03242,69161.3221,164643.4818,-0.924498618,5.61E-13,0.000224495,1.001777709,0.034936631,2.09E-05
2725348.098,944623.0586,5496331,1901898,2884412.415,830857584.5,2389042,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.31608715,63540.54338,119498.7571,120176.699,-0.924498618,6.26E-13,4.75E-05,0.995505931,0.034936631,2.09E-05
3117001.778,1012152.982,6062649,2184794.5,3277217.378,950138965.5,2760368,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.357807248,53239.12814,148301.0276,41071.99365,-0.924498618,5.29E-13,4.73E-05,0.994205861,0.034936631,2.09E-05
2943752.052,1042641.802,6027785,2029875.5,3122943.815,897377250.5,2531043.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.289147476,56895.50349,138099.9833,50397.42055,-0.924498618,5.22E-13,3.73E-05,0.99453191,0.034936631,2.09E-05
2752773.34,839678.6513,5298629,1937135,2877989.107,839385781.5,2539666,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.478011068,12020.32651,102693.5492,149444.1267,-0.924498618,7.24E-13,8.11E-05,0.997197008,0.034936631,2.09E-05
3563765.105,392934.1888,4259908,3125987,3585361.767,1087195659,3513542.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,1.651664276,-51595.43069,16661.25829,87801.20423,-0.924498618,-7.40E-12,0.025177214,0.999624494,0.034936631,2.09E-05
2915263.81,674713.0588,4911051,2197005.5,2992323.645,889176821.5,2817133.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.38586333,-24992.97292,76459.41278,155754.6877,-0.924498618,6.23E-13,0.000205351,1.001161201,0.034936631,2.09E-05
3052741.203,1020734.698,6024277,2127663,3218870.636,930552073.5,2697708.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.335371996,53834.82225,152459.0046,41950.6025,-0.924498618,5.25E-13,4.34E-05,0.994479785,0.034936631,2.09E-05
2767157.235,929814.6988,5508973,1999742.5,2919197.585,843713456.5,2385589,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.30927517,65170.02519,117249.5237,111031.8333,-0.924498618,6.69E-13,5.69E-05,0.995105972,0.034936631,2.09E-05
4075748.203,779601.1373,5168788,2802153,4149638.7,1243781745,4268313,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.356724098,-92747.93359,-70058.27641,64781.40028,-0.924498618,-9.96E-13,0.000341566,0.987265998,0.034936631,2.09E-05
3077096.686,599128.6075,4564339,2436763.5,3134881.035,938663180.5,3069849.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.349627662,-71941.38253,65843.21629,152578.8093,-0.924498618,-7.77E-14,0.000402815,1.002685982,0.034936631,2.09E-05
3828585.895,766166.5912,4896717,2540711.5,3904495,1169512538,3993609,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.382608736,-111072.9502,-41366.56441,79401.97183,-0.924284033,-9.93E-13,0.000271627,0.921083451,0.034936631,2.09E-05
